ACCESSION: MSBNK-NILU-NL0085
RECORD_TITLE: PCB-123; GC-EI-FT; MS; Positive
DATE: 2024.08.05
AUTHORS: MILK, NILU
LICENSE: CC BY
COPYRIGHT: MILK, NILU
CH$NAME: PCB-123
CH$NAME: 2',3,4,4',5-Pentachlorobiphenyl
CH$COMPOUND_CLASS: Non-Natural Product; PCB
CH$FORMULA: C12H5Cl5
CH$EXACT_MASS: 323.88339
CH$SMILES: C1=CC(=C(C=C1Cl)Cl)C2=CC(=C(C(=C2)Cl)Cl)Cl
CH$IUPAC: InChI=1S/C12H5Cl5/c13-7-1-2-8(9(14)5-7)6-3-10(15)12(17)11(16)4-6/h1-5H
AC$INSTRUMENT: Trace 1310 GC, Thermo Scientific; Q Exactive Orbitrap, Thermo Scientific
AC$INSTRUMENT_TYPE: GC-EI-FT
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: INJECTION_TEMPERATURE 250 C
AC$CHROMATOGRAPHY: KOVATS_RTI 2132.118
AC$CHROMATOGRAPHY: RETENTION_TIME 17.48565
MS$FOCUSED_ION: BASE_PEAK 325.8801
PK$SPLASH: splash10-004i-1948000000-7dfc7b18fba072ac7099
PK$NUM_PEAK: 269
PK$PEAK: m/z int. rel.int.
  52.03077 31462 2
  53.00227 19191 2
  54.49074 20178 2
  55.01785 44951 4
  55.05423 119227 9
  57.0335 22188 2
  58.0733 25766 2
  61.00726 87227 7
  63.0229 31693 3
  63.96144 14049 1
  64.96922 34184 3
  66.02406 85224 7
  67.04169 28994 2
  68.0258 16953 1
  68.04959 52298 4
  68.0621 80393 6
  68.99464 14362 1
  69.03352 24140 2
  69.05742 39557 3
  69.06991 60808 5
  71.01281 23825 2
  71.08561 22436 2
  74.01521 332639 26
  75.023 282467 22
  76.03078 42553 3
  77.03857 113565 9
  77.98792 24714 2
  79.02745 148454 12
  79.05421 32320 3
  80.04944 40845 3
  80.06209 44140 4
  80.96904 88409 7
  81.0336 430037 34
  81.07002 132219 10
  81.46813 72042 6
  83.07299 28210 2
  83.08561 115952 9
  83.9995 394218 31
  84.47835 64771 5
  84.98402 44563 4
  85.06475 16255 1
  85.10124 51301 4
  85.97328 27811 2
  86.01524 210084 17
  87.02286 325009 26
  88.05186 33281 3
  90.04647 58543 5
  91.05436 41296 3
  92.00344 1581285 126
  92.0622 37409 3
  92.50514 164479 13
  93.00211 442264 35
  93.0387 24753 2
  93.50378 63847 5
  95.99953 91668 7
  96.08086 46981 4
  96.09352 40135 3
  96.98418 75453 6
  97.02855 55684 4
  97.52203 35587 3
  97.97327 48794 4
  98.01519 211049 17
  98.03629 42286 3
  98.98103 67381 5
  99.02296 597395 47
  101.0599 17010 1
  102.00075 16659 1
  102.04661 31309 2
  103.05427 70485 6
  104.02568 31509 3
  106.04186 88910 7
  108.08094 31775 3
  108.09335 15845 1
  108.94215 19563 2
  109.05237 46854 4
  109.10131 15332 1
  110.01522 88700 7
  110.07252 25831 2
  110.48428 116969 9
  111.02287 75558 6
  112.01548 35274 3
  113.03856 34715 3
  114.50264 84638 7
  115.00409 73831 6
  115.05437 44610 4
  117.00113 25251 2
  117.06979 65541 5
  118.0377 107778 9
  118.06522 31201 2
  118.07764 19827 2
  118.94524 21633 2
  118.9912 186129 15
  118.99155 102749 8
  119.08565 40188 3
  120.05338 192493 15
  120.94206 40704 3
  121.00741 89142 7
  122.01523 39931 3
  122.07277 37877 3
  122.95849 59298 5
  122.98118 18345 1
  123.0229 724759 58
  123.49102 184436 15
  124.03092 257394 20
